run_datetime[iso8601],desired_image_path[path],"desired_pose[x,y,z(m),rx,ry,rz(rad)]","initial_pose[x,y,z(m),rx,ry,rz(rad)]",convergence_status[Success|Failed],iterations_before_converging[count],"final_pose[x,y,z(m),rx,ry,rz(rad)]",final_error[l2_norm],"pose_diff_position[dx,dy,dz(m)]","pose_diff_rotation[drx,dry,drz(rad)]",position_euclidean_distance[m],geodesic_rotation_distance[rad]
2026-03-05T10:42:58,data/playroom/images/DSC05795.jpg,"[-2.7832553386688232, -0.07342908531427383, -2.3437657356262207, 0.2969650626182556, 0.35552552342414856, -1.6069988012313843]","[-2.917539596557617, -0.07464590668678284, -2.4012255668640137, 0.3469960391521454, 0.3205529749393463, -1.6268740892410278]",Success,5,"[-2.8289899826049805, -0.07975125312805176, -2.3569421768188477, 0.29066064953804016, 0.35351046919822693, -1.6067743301391602]",0.032505348324775696,"[0.04573464393615723, 0.006322167813777924, 0.013176441192626953]","[0.006304413080215454, 0.002015054225921631, -0.0002244710922241211]",0.04801297808234154,0.006696189460014831
2026-03-05T10:42:59,data/playroom/images/DSC05696.jpg,"[1.4594980478286743, 2.2753653526306152, -0.595025897026062, 2.201073408126831, 0.3687521815299988, -1.6113150119781494]","[1.4902844429016113, 2.7546021938323975, -0.7464309930801392, 2.636705160140991, 0.39490562677383423, -2.000600814819336]",Failed,9,"[1.6883028745651245, 12.826641082763672, -4.4792866706848145, -2.4832773208618164, -1.522212028503418, -2.71738600730896]",0.4064815044403076,"[-0.2288048267364502, -10.551275730133057, 3.8842607736587524]","[4.6843507289886475, 1.8909642100334167, 1.1060709953308105]",11.245854922584448,1.970664087431401
2026-03-05T10:43:00,data/playroom/images/DSC05594.jpg,"[-3.127589464187622, 0.7786800861358643, -0.6269260048866272, 1.2963858842849731, 1.1492528915405273, 1.6607263088226318]","[-3.650247097015381, 0.8694977164268494, -0.6028984189033508, 0.9793171882629395, 1.2294586896896362, 1.2303848266601562]",Success,4,"[-3.1529088020324707, 0.8255221843719482, -0.6102529168128967, 1.3010574579238892, 1.1502513885498047, 1.656881332397461]",0.03200225904583931,"[0.025319337844848633, -0.046842098236083984, -0.01667308807373047]","[-0.004671573638916016, -0.0009984970092773438, 0.0038449764251708984]",0.05579644166051183,0.008389939979115382
2026-03-05T10:43:00,data/playroom/images/DSC05602.jpg,"[-2.429267644882202, -1.3590024709701538, 2.54618239402771, 1.9707077741622925, 0.6376680731773376, 2.7275197505950928]","[-2.765852451324463, -0.953281044960022, 2.0819876194000244, 2.4286937713623047, 0.6946259140968323, 2.7553226947784424]",Success,5,"[-2.5448360443115234, -1.272838830947876, 2.4911365509033203, 1.9671467542648315, 0.646645188331604, 2.7092504501342773]",0.02727803774178028,"[0.11556839942932129, -0.08616364002227783, 0.05504584312438965]","[0.0035610198974609375, -0.008977115154266357, 0.01826930046081543]",0.1543057764758622,0.018684356897034647
2026-03-05T10:43:01,data/playroom/images/DSC05632.jpg,"[1.6096314191818237, 1.0973036289215088, -1.5626455545425415, 0.7427878379821777, -1.168723225593567, -1.5278294086456299]","[1.6982579231262207, 0.9985107779502869, -1.6564934253692627, 0.6782517433166504, -1.243698000907898, -1.9833810329437256]",Success,5,"[1.5976336002349854, 1.1050074100494385, -1.5395206212997437, 0.7474011182785034, -1.1727486848831177, -1.5344904661178589]",0.021832222118973732,"[0.011997818946838379, -0.0077037811279296875, -0.02312493324279785]","[-0.004613280296325684, 0.004025459289550781, 0.006661057472229004]",0.02716723100781559,0.005024988039529487
2026-03-05T10:43:02,data/playroom/images/DSC05790.jpg,"[-0.9533851146697998, -2.1521153450012207, -0.5709627270698547, 2.1016085147857666, -0.048434626311063766, 3.0836899280548096]","[-1.1325428485870361, -2.1666176319122314, -0.7054219245910645, 1.8117611408233643, -0.05194949731230736, 2.932596445083618]",Success,4,"[-0.975436270236969, -2.1213724613189697, -0.5873658657073975, 2.098292589187622, -0.04857000708580017, 3.079540491104126]",0.03180059790611267,"[0.02205115556716919, -0.030742883682250977, 0.016403138637542725]","[0.0033159255981445312, 0.00013538077473640442, 0.004149436950683594]",0.041236407652829765,0.005437433862043014
2026-03-05T10:43:02,data/playroom/images/DSC05607.jpg,"[-0.912917971611023, -2.436012029647827, 1.4616739749908447, 2.87874436378479, -0.03970516845583916, 3.139934778213501]","[-0.716667652130127, -2.4527077674865723, 1.1227993965148926, 2.917959451675415, -0.04867261275649071, 3.5582120418548584]",Failed,20,"[-0.7863662838935852, -2.2380597591400146, 1.5520234107971191, 2.906925678253174, -0.056893639266490936, 3.141392946243286]",0.03642593324184418,"[-0.12655168771743774, -0.1979522705078125, -0.09034943580627441]","[-0.02818131446838379, 0.01718847081065178, -0.0014581680297851562]",0.2517209796855283,0.03310142853552185
2026-03-05T10:43:03,data/playroom/images/DSC05778.jpg,"[4.0861616134643555, 0.2684381902217865, -2.3777027130126953, 0.22924171388149261, 0.19102513790130615, -1.6063308715820312]","[3.8175840377807617, 0.3052595555782318, -2.8390614986419678, 0.2380707859992981, 0.17865456640720367, -1.963185429573059]",Success,4,"[4.086854457855225, 0.2950577437877655, -2.3896067142486572, 0.22950930893421173, 0.19349689781665802, -1.6083039045333862]",0.03250060975551605,"[-0.0006928443908691406, -0.026619553565979004, 0.011904001235961914]","[-0.0002675950527191162, -0.0024717599153518677, 0.0019730329513549805]",0.029168234619664026,0.003205593609184603
2026-03-05T10:43:04,data/playroom/images/DSC05601.jpg,"[-2.5154550075531006, -1.869246006011963, 2.3926782608032227, 2.5098724365234375, 0.6444538831710815, 2.7531938552856445]","[-3.1938624382019043, -1.5653913021087646, 2.856931209564209, 1.8169171810150146, 0.5042866468429565, 3.2894678115844727]",Failed,20,"[-5.108738422393799, -1.4017475843429565, 3.1566314697265625, 2.032870054244995, 0.21521180868148804, 2.866459608078003]",0.4885971248149872,"[2.5932834148406982, -0.46749842166900635, -0.7639532089233398]","[0.4770023822784424, 0.4292420744895935, -0.1132657527923584]",2.7435921980817617,0.6826901745538363
2026-03-05T10:43:05,data/playroom/images/DSC05680.jpg,"[-0.5765824317932129, 0.1332968920469284, -0.9717545509338379, -0.6522791385650635, 0.29136398434638977, -1.4396065473556519]","[-0.456150621175766, 0.16860637068748474, -0.800348699092865, -0.6901147365570068, 0.2725876569747925, -1.5326311588287354]",Success,4,"[-0.5680493116378784, 0.13624019920825958, -0.9640792012214661, -0.6523324251174927, 0.29070407152175903, -1.441328525543213]",0.033567991107702255,"[-0.008533120155334473, -0.0029433071613311768, -0.007675349712371826]","[5.328655242919922e-05, 0.0006599128246307373, 0.0017219781875610352]",0.011848552225420838,0.0018305393693820126
2026-03-05T10:43:06,data/playroom/images/DSC05754.jpg,"[0.28986656665802, 0.8786942958831787, 0.9949517250061035, -2.980206251144409, -0.6713585257530212, -2.850090503692627]","[0.3100053071975708, 0.6741393208503723, 1.1956236362457275, -2.5465140342712402, -0.7823792099952698, -3.5444278717041016]",Success,4,"[0.29459255933761597, 0.7718542218208313, 1.0305918455123901, -2.9754650592803955, -0.669588565826416, -2.869931221008301]",0.0207908283919096,"[-0.004725992679595947, 0.10684007406234741, -0.03564012050628662]","[-0.004741191864013672, -0.0017699599266052246, 0.019840717315673828]",0.11272690283227915,0.017388637173037107
2026-03-05T10:43:06,data/playroom/images/DSC05590.jpg,"[-3.2695865631103516, 1.4456467628479004, -3.167814254760742, 1.4220614433288574, 1.1107289791107178, 1.6466435194015503]","[-3.4742326736450195, 1.4353344440460205, -2.3727827072143555, 1.4289631843566895, 1.1212127208709717, 2.1125338077545166]",Success,5,"[-3.3264310359954834, 1.4901680946350098, -2.938189744949341, 1.489770531654358, 1.1213306188583374, 1.6989895105361938]",0.021305108442902565,"[0.056844472885131836, -0.044521331787109375, -0.22962450981140137]","[-0.06770908832550049, -0.010601639747619629, -0.052345991134643555]",0.24070907458551022,0.032689123048416015
2026-03-05T10:43:07,data/playroom/images/DSC05725.jpg,"[3.375454902648926, 0.01272323727607727, 3.7879576683044434, 2.579387664794922, 0.39135950803756714, -1.5571056604385376]","[3.6326992511749268, 0.008983604609966278, 3.8213982582092285, 2.4889163970947266, 0.35571080446243286, -1.257224678993225]",Success,5,"[3.38094425201416, 0.032759711146354675, 3.784179925918579, 2.5779953002929688, 0.3903887867927551, -1.5553244352340698]",0.026163466274738312,"[-0.005489349365234375, -0.020036473870277405, 0.003777742385864258]","[0.001392364501953125, 0.0009707212448120117, -0.0017812252044677734]",0.021115505656788415,0.0028184344150756703
2026-03-05T10:43:08,data/playroom/images/DSC05664.jpg,"[-0.495748370885849, 0.08702968060970306, -0.7400528192520142, 1.9107848405838013, -0.010937747545540333, 3.0929248332977295]","[-0.5565396547317505, 0.11155710369348526, -0.9155969023704529, 1.3588976860046387, -0.010836540721356869, 3.612642765045166]",Success,5,"[-0.4911192059516907, 0.11093273758888245, -0.7625415921211243, 1.903180718421936, -0.0073092058300971985, 3.095733642578125]",0.022419176995754242,"[-0.004629164934158325, -0.023903056979179382, 0.022488772869110107]","[0.007604122161865234, -0.0036285417154431343, -0.002808809280395508]",0.033144082520051146,0.00885937725845297
2026-03-05T10:43:09,data/playroom/images/DSC05572.jpg,"[3.1404340267181396, 0.18188197910785675, -3.5634825229644775, 0.5122889876365662, -0.049177385866642, -0.040783874690532684]","[2.6645233631134033, 0.19266381859779358, -3.9432148933410645, 0.565659761428833, -0.05670582130551338, -0.04839111864566803]",Failed,20,"[3.0763752460479736, 0.133462056517601, -3.6097888946533203, 0.5054333806037903, -0.04218822717666626, -0.03997238725423813]",0.038685835897922516,"[0.06405878067016602, 0.04841992259025574, 0.04630637168884277]","[0.006855607032775879, -0.0069891586899757385, -0.0008114874362945557]",0.09269464031744258,0.009797851257627187
2026-03-05T10:43:09,data/playroom/images/DSC05701.jpg,"[1.9635519981384277, 1.9137310981750488, -0.7358838319778442, -0.09866758435964584, 0.648935079574585, -1.632105827331543]","[1.6001842021942139, 1.7681455612182617, -0.8727121353149414, -0.11431238800287247, 0.6435268521308899, -2.0522148609161377]",Success,5,"[1.9653279781341553, 1.928457260131836, -0.7455711364746094, -0.09881418943405151, 0.6499566435813904, -1.6345082521438599]",0.025072265416383743,"[-0.001775979995727539, -0.01472616195678711, 0.009687304496765137]","[0.00014660507440567017, -0.00102156400680542, 0.0024024248123168945]",0.01771603283288317,0.002531943669342819
2026-03-05T10:43:10,data/playroom/images/DSC05642.jpg,"[-3.129977226257324, -1.465290904045105, 2.5141818523406982, -3.0727057456970215, 0.9057710766792297, -1.6565190553665161]","[-3.7758922576904297, -1.6491044759750366, 2.8070895671844482, -3.2121195793151855, 1.0757617950439453, -1.6363204717636108]",Success,4,"[-3.131370782852173, -1.4669138193130493, 2.5002641677856445, -3.075390100479126, 0.9092390537261963, -1.6571307182312012]",0.03496764227747917,"[0.0013935565948486328, 0.001622915267944336, 0.013917684555053711]","[0.002684354782104492, -0.0034679770469665527, 0.0006116628646850586]",0.01408111491764603,0.004125430906456751
2026-03-05T10:43:10,data/playroom/images/DSC05631.jpg,"[1.450779676437378, 0.478020578622818, -1.7624249458312988, 1.0820454359054565, -1.2033189535140991, -1.4246271848678589]","[1.1476017236709595, 0.433595210313797, -1.7894552946090698, 0.8862114548683167, -1.0324026346206665, -1.4059009552001953]",Success,5,"[1.4307509660720825, 0.4518694281578064, -1.782657504081726, 1.0751726627349854, -1.2022632360458374, -1.4231902360916138]",0.031179804354906082,"[0.02002871036529541, 0.026151150465011597, 0.020232558250427246]","[0.006872773170471191, -0.0010557174682617188, -0.0014369487762451172]",0.038657319137486754,0.0056555419776567785
2026-03-05T10:43:11,data/playroom/images/DSC05779.jpg,"[2.410350799560547, 0.17248861491680145, -2.5045223236083984, 0.44590920209884644, 0.22615255415439606, -1.681137204170227]","[2.558406352996826, 0.16962389647960663, -2.806340456008911, 0.45544570684432983, 0.20584389567375183, -1.3766521215438843]",Success,5,"[2.4010651111602783, 0.16534599661827087, -2.5098938941955566, 0.445082426071167, 0.225511372089386, -1.6803479194641113]",0.03154197335243225,"[0.009285688400268555, 0.007142618298530579, 0.005371570587158203]","[0.0008267760276794434, 0.0006411820650100708, -0.0007892847061157227]",0.012887776216175116,0.0014177034178387894
2026-03-05T10:43:12,data/playroom/images/DSC05756.jpg,"[3.1515731811523438, -0.7819878458976746, -4.415480136871338, 0.06636515259742737, -0.04906156286597252, -0.02936900407075882]","[2.384855031967163, -0.8692713379859924, -3.269498348236084, 0.050375599414110184, -0.04418424889445305, -0.03173384815454483]",Success,5,"[3.1740543842315674, -0.794835090637207, -4.397692680358887, 0.0649755522608757, -0.05172056704759598, -0.029649829491972923]",0.03381964564323425,"[-0.022481203079223633, 0.01284724473953247, -0.017787456512451172]","[0.0013896003365516663, 0.002659004181623459, 0.0002808254212141037]",0.0314141655701545,0.003019845384627006
2026-03-05T10:43:13,data/playroom/images/DSC05774.jpg,"[3.694530725479126, -0.7777143716812134, -4.514017581939697, 0.3019178807735443, -0.7154775857925415, -0.441245973110199]","[3.475623846054077, -0.6816583275794983, -5.313114643096924, 0.3246835768222809, -0.7221623063087463, -0.41868239641189575]",Failed,20,"[3.4522433280944824, -0.6558386087417603, -5.257449626922607, 0.29230210185050964, -0.6655243635177612, -0.41160300374031067]",0.05916690081357956,"[0.24228739738464355, -0.12187576293945312, 0.7434320449829102]","[0.009615778923034668, -0.04995322227478027, -0.029642969369888306]",0.7913583828019829,0.055705941129382174
2026-03-05T10:43:14,data/playroom/images/DSC05580.jpg,"[-1.3242316246032715, 1.2945666313171387, -1.8109405040740967, -0.2377726286649704, 0.03570960834622383, -0.008743011392652988]","[-1.2947468757629395, 1.2011488676071167, -1.9092967510223389, -0.1779426485300064, 0.03282594308257103, -0.009844948537647724]",Failed,20,"[-1.317543864250183, 1.3019468784332275, -1.8153576850891113, -0.2363961786031723, 0.03486260771751404, -0.007996526546776295]",0.0375341959297657,"[-0.006687760353088379, -0.007380247116088867, 0.0044171810150146484]","[-0.0013764500617980957, 0.0008470006287097931, -0.0007464848458766937]",0.01089521335974127,0.0017597631612159721
2026-03-05T10:43:15,data/playroom/images/DSC05604.jpg,"[-3.1477205753326416, -1.812584638595581, 2.390840768814087, 2.72532320022583, -0.10915501415729523, 3.1193814277648926]","[-2.380693197250366, -1.8839775323867798, 2.9025213718414307, 2.538580894470215, -0.1282529979944229, 3.0167737007141113]",Success,5,"[-2.8217451572418213, -1.768784523010254, 2.451951503753662, 2.7346866130828857, -0.14300809800624847, 3.1407172679901123]",0.0324883796274662,"[-0.3259754180908203, -0.04380011558532715, -0.061110734939575195]","[-0.009363412857055664, 0.03385308384895325, -0.021335840225219727]",0.3345339224198768,0.041702673635156624
2026-03-05T10:43:15,data/playroom/images/DSC05578.jpg,"[-1.3526617288589478, -0.18436363339424133, -2.542336940765381, 0.48607200384140015, 0.04535582661628723, 0.020539583638310432]","[-1.191999077796936, -0.2284606695175171, -2.5102672576904297, 0.39860332012176514, 0.057853393256664276, 0.02570301853120327]",Success,4,"[-1.3668240308761597, -0.18335746228694916, -2.5338125228881836, 0.4859504997730255, 0.047177754342556, 0.021411294117569923]",0.03233044967055321,"[0.014162302017211914, -0.0010061711072921753, -0.008524417877197266]","[0.00012150406837463379, -0.0018219277262687683, -0.000871710479259491]",0.016560461312081696,0.0020257986446699946
2026-03-05T10:43:16,data/playroom/images/DSC05746.jpg,"[0.2872207760810852, 2.3271076679229736, 0.2342875748872757, 2.1948726177215576, 0.541058361530304, 2.8350234031677246]","[0.3617537319660187, 1.9447603225708008, 0.17049062252044678, 1.8342924118041992, 0.3978806138038635, 3.579259157180786]",Success,2,"[-0.9744908809661865, 1.814819574356079, 1.6647757291793823, 2.3405535221099854, 0.15257330238819122, 3.095205068588257]",0.03269392251968384,"[1.2617116570472717, 0.5122880935668945, -1.4304881542921066]","[-0.14568090438842773, 0.38848505914211273, -0.2601816654205322]",1.975006773636337,0.46117472143421734
2026-03-05T10:43:16,data/playroom/images/DSC05761.jpg,"[-3.212695598602295, -0.6386151313781738, -4.309424877166748, -0.33366256952285767, 0.07632606476545334, -0.004137776326388121]","[-2.4030189514160156, -0.46460896730422974, -4.137969017028809, -0.25790074467658997, 0.057438988238573074, -0.004424652550369501]",Success,4,"[-3.2052273750305176, -0.6349696516990662, -4.3104777336120605, -0.3329665958881378, 0.07608281821012497, -0.0039975871331989765]",0.02567950263619423,"[-0.007468223571777344, -0.003645479679107666, 0.0010528564453125]","[-0.0006959736347198486, 0.00024324655532836914, -0.00014018919318914413]",0.00837689632878871,0.0007405034461473287
2026-03-05T10:43:17,data/playroom/images/DSC05589.jpg,"[-3.393268346786499, 0.37683960795402527, -3.593862771987915, 1.6474868059158325, 1.1794010400772095, 1.5808416604995728]","[-3.6747524738311768, 0.2833348512649536, -4.020434379577637, 1.3728253841400146, 1.1054205894470215, 1.4978567361831665]",Success,4,"[-3.4024100303649902, 0.3479371666908264, -3.5927417278289795, 1.6484016180038452, 1.1786185503005981, 1.586726427078247]",0.01977575197815895,"[0.009141683578491211, 0.028902441263198853, -0.0011210441589355469]","[-0.0009148120880126953, 0.0007824897766113281, -0.005884766578674316]",0.030334439662340874,0.005111610502876668
2026-03-05T10:43:18,data/playroom/images/DSC05721.jpg,"[-0.4240437150001526, 0.5025132894515991, 2.4592912197113037, 1.6786178350448608, 0.9221749901771545, 0.7759295701980591]","[-0.4712490737438202, 0.4514262080192566, 2.9334609508514404, 1.2470879554748535, 0.8667320609092712, 0.5678647756576538]",Success,5,"[-0.4256111681461334, 0.5680435299873352, 2.727952718734741, 1.7344167232513428, 0.93543541431427, 0.8137015104293823]",0.025835799053311348,"[0.001567453145980835, -0.06553024053573608, -0.2686614990234375]","[-0.055798888206481934, -0.013260424137115479, -0.03777194023132324]",0.27654234827880664,0.036603599431215855
2026-03-05T10:43:19,data/playroom/images/DSC05672.jpg,"[1.8454533815383911, 0.4316459596157074, 2.5758352279663086, -1.998478651046753, 0.7531569600105286, -1.1168708801269531]","[2.200805425643921, 0.5358242988586426, 2.7928428649902344, -2.129936695098877, 0.6614620089530945, -1.2649765014648438]",Failed,20,"[1.8559807538986206, 0.42647990584373474, 2.641758918762207, -2.028796434402466, 0.7575627565383911, -1.137787103652954]",0.05499134585261345,"[-0.010527372360229492, 0.005166053771972656, -0.06592369079589844]","[0.03031778335571289, -0.004405796527862549, 0.020916223526000977]",0.06695854455212615,0.022507452198398788
2026-03-05T10:43:19,data/playroom/images/DSC05788.jpg,"[-0.33684974908828735, -2.3987104892730713, -0.3410395383834839, 1.2933237552642822, 1.0872639417648315, 1.947708010673523]","[-0.2789730131626129, -2.860255002975464, -0.43902698159217834, 0.9923878908157349, 1.3824409246444702, 2.2447855472564697]",Success,5,"[-0.27764973044395447, -2.4250645637512207, -0.365183562040329, 1.273917317390442, 1.0929309129714966, 1.940589189529419]",0.022633614018559456,"[-0.059200018644332886, 0.026354074478149414, 0.024144023656845093]","[0.019406437873840332, -0.005666971206665039, 0.007118821144104004]",0.06915282588174906,0.014642780773766231
2026-03-05T10:43:20,data/playroom/images/DSC05591.jpg,"[-3.2741358280181885, 1.7213863134384155, -3.056532144546509, 0.8354421854019165, 1.1318492889404297, 1.7014943361282349]","[-3.679117202758789, 2.015733480453491, -3.0843024253845215, 0.7051863670349121, 1.4106683731079102, 1.455379843711853]",Success,5,"[-3.287062644958496, 1.721763253211975, -3.0352742671966553, 0.8390429019927979, 1.1377331018447876, 1.7023853063583374]",0.03498082235455513,"[0.012926816940307617, -0.0003769397735595703, -0.021257877349853516]","[-0.0036007165908813477, -0.00588381290435791, -0.0008909702301025391]",0.024882564763756373,0.006523971056957363
2026-03-05T10:43:20,data/playroom/images/DSC05603.jpg,"[-3.131497383117676, -2.4375040531158447, 2.302208185195923, 2.885281562805176, -0.09406448900699615, -3.132331371307373]","[-3.8087196350097656, -2.3261425495147705, 2.9304864406585693, 2.3870744705200195, -0.06858418136835098, -2.793869972229004]",Success,4,"[-4.232946395874023, -2.012977361679077, 2.720022439956665, 2.751669406890869, -0.13018806278705597, -3.025916576385498]",0.020174380391836166,"[1.1014490127563477, -0.4245266914367676, -0.4178142547607422]","[0.13361215591430664, 0.036123573780059814, -0.106414794921875]",1.2521907166743633,0.16516484708185653
2026-03-05T10:43:21,data/playroom/images/DSC05707.jpg,"[-3.0815114974975586, 0.5513899326324463, 3.36210036277771, -2.8048229217529297, 0.38178688287734985, -1.5799492597579956]","[-2.1785764694213867, 0.45513689517974854, 3.499209403991699, -2.722057819366455, 0.34519362449645996, -1.7033530473709106]",Success,4,"[-3.0743613243103027, 0.553917646408081, 3.3611836433410645, -2.8039298057556152, 0.3823661208152771, -1.5837736129760742]",0.03193844482302666,"[-0.007150173187255859, -0.0025277137756347656, 0.0009167194366455078]","[-0.0008931159973144531, -0.0005792379379272461, 0.0038243532180786133]",0.0076390240256730465,0.004278532685310152
2026-03-05T10:43:22,data/playroom/images/DSC05623.jpg,"[3.5909974575042725, -0.9350888133049011, 3.570080280303955, 0.7720701098442078, -1.23174250125885, -1.4039795398712158]","[4.426013946533203, -0.8752343654632568, 3.929955244064331, 0.6558387875556946, -1.6004663705825806, -1.2012537717819214]",Success,4,"[3.6208157539367676, -0.9587377905845642, 3.622807025909424, 0.7642349600791931, -1.2438576221466064, -1.4011348485946655]",0.033345479518175125,"[-0.029818296432495117, 0.023648977279663086, -0.05272674560546875]","[0.007835149765014648, 0.012115120887756348, -0.002844691276550293]",0.06502703000025443,0.013195774607408449
2026-03-05T10:43:22,data/playroom/images/DSC05610.jpg,"[-0.7781591415405273, -0.47370511293411255, 2.3789472579956055, 1.712610125541687, -0.09603841602802277, -3.082653522491455]","[-0.7947388291358948, -0.39543417096138, 2.1984617710113525, 1.5919947624206543, -0.08450514823198318, -3.8766262531280518]",Failed,1,"[3.0080721378326416, 6.40690803527832, -4.423429012298584, -0.8909367918968201, 0.6552262306213379, -2.874922037124634]",0.8858122825622559,"[-3.786231279373169, -6.880613148212433, 6.8023762702941895]","[2.603546917438507, -0.7512646466493607, -0.2077314853668213]",10.389932989144784,2.7013615228594214
2026-03-05T10:43:23,data/playroom/images/DSC05637.jpg,"[3.3099915981292725, 1.1531989574432373, -3.0695009231567383, 1.4517987966537476, 0.24149765074253082, -2.376195192337036]","[2.317871332168579, 1.293500542640686, -2.46463680267334, 1.3497881889343262, 0.2050124704837799, -2.3105053901672363]",Success,6,"[3.2992594242095947, 1.1431140899658203, -3.0348145961761475, 1.457298994064331, 0.23555152118206024, -2.3741796016693115]",0.03332803398370743,"[0.010732173919677734, 0.010084867477416992, -0.03468632698059082]","[-0.005500197410583496, 0.005946129560470581, -0.0020155906677246094]",0.03768322423152956,0.008026984779245992
2026-03-05T10:43:23,data/playroom/images/DSC05789.jpg,"[-0.43232569098472595, -2.2533926963806152, -0.4772293269634247, 2.086047410964966, 0.4943044185638428, 2.8937032222747803]","[-0.4293041527271271, -2.4761009216308594, -0.45070043206214905, 1.9254285097122192, 0.416597455739975, 3.2434451580047607]",Success,5,"[-0.3919953405857086, -2.2550721168518066, -0.4835110604763031, 2.0854015350341797, 0.4918629825115204, 2.8987324237823486]",0.02239871211349964,"[-0.040330350399017334, 0.0016794204711914062, 0.006281733512878418]","[0.0006458759307861328, 0.0024414360523223877, -0.005029201507568359]",0.0408511663524237,0.005894547826516827
2026-03-05T10:43:24,data/playroom/images/DSC05757.jpg,"[3.1148624420166016, -0.7350034117698669, -4.3299641609191895, -0.3571987450122833, -0.05338659882545471, -0.043030112981796265]","[3.839153289794922, -0.6709238886833191, -4.088888645172119, -0.3644981384277344, -0.05608190596103668, -0.051052071154117584]",Success,4,"[3.4337880611419678, -0.6463144421577454, -4.378086566925049, -0.34588730335235596, -0.0767458975315094, -0.03790462762117386]",0.02962270937860012,"[-0.3189256191253662, -0.08868896961212158, 0.048122406005859375]","[-0.011311441659927368, 0.023359298706054688, -0.005125485360622406]",0.33450717454959134,0.02659714927427664
2026-03-05T10:43:25,data/playroom/images/DSC05618.jpg,"[3.1824769973754883, -1.2407124042510986, 3.0058531761169434, 1.6237989664077759, -0.5945985913276672, -2.920440435409546]","[2.4995899200439453, -1.4726946353912354, 3.8641955852508545, 1.7541152238845825, -0.6628131866455078, -2.098618745803833]",Failed,20,"[5.920087814331055, -11.3499755859375, 1.5171451568603516, 1.515060544013977, -0.1261417418718338, -2.215026378631592]",0.15295608341693878,"[-2.7376108169555664, 10.109263181686401, 1.4887080192565918]","[0.10873842239379883, -0.46845684945583344, -0.7054140567779541]",10.578656182536195,0.8151422949612166
2026-03-05T10:43:26,data/playroom/images/DSC05745.jpg,"[0.5994806885719299, 2.249971389770508, 0.41791173815727234, 2.007004737854004, 0.8041231036186218, 2.57279634475708]","[0.5269479751586914, 1.6043723821640015, 0.4025432765483856, 1.616151213645935, 0.8490855693817139, 2.089299440383911]",Success,4,"[0.7130570411682129, 2.067314386367798, 0.3804478049278259, 1.9790523052215576, 0.7954866886138916, 2.6158246994018555]",0.02893364429473877,"[-0.11357635259628296, 0.18265700340270996, 0.03746393322944641]","[0.02795243263244629, 0.008636415004730225, -0.04302835464477539]",0.21832708273174267,0.06657751073162999
2026-03-05T10:43:27,data/playroom/images/DSC05584.jpg,"[-5.483188152313232, 1.9706536531448364, -4.966336250305176, -0.03333568945527077, -0.04369259998202324, -1.4793150424957275]","[-6.0558319091796875, 2.0807228088378906, -5.514407157897949, -0.03542395308613777, -0.05207785591483116, -1.0464948415756226]",Failed,20,"[-5.597811222076416, 1.9223217964172363, -5.021419525146484, -0.046340737491846085, -0.05170990899205208, -1.4879518747329712]",0.03518970310688019,"[0.1146230697631836, 0.0483318567276001, 0.055083274841308594]","[0.013005048036575317, 0.008017309010028839, 0.008636832237243652]",0.1360462556041733,0.01785253037086371
2026-03-05T10:43:28,data/playroom/images/DSC05694.jpg,"[-2.1760334968566895, 2.3199479579925537, -1.4232491254806519, -1.7008336782455444, 0.3518521785736084, -1.9618136882781982]","[-1.7306151390075684, 2.0527608394622803, -1.8213579654693604, -1.8629664182662964, 0.39105862379074097, -2.207418441772461]",Success,5,"[-2.2298672199249268, 2.182464599609375, -1.4757180213928223, -1.6954560279846191, 0.35483381152153015, -1.9418578147888184]",0.028234202414751053,"[0.053833723068237305, 0.1374833583831787, 0.05246889591217041]","[-0.005377650260925293, -0.002981632947921753, -0.019955873489379883]",0.15669310326222846,0.01902037630263916
2026-03-05T10:43:28,data/playroom/images/DSC05729.jpg,"[3.26572847366333, 0.3229790925979614, 4.32411003112793, 0.8230869174003601, 0.12055973708629608, -1.825536847114563]","[3.13983154296875, 0.3879967927932739, 5.334333896636963, 0.8960180282592773, 0.11922729760408401, -1.479994773864746]",Success,4,"[3.130690574645996, 0.13843512535095215, 5.500361919403076, 0.9905545711517334, -0.7175400257110596, -1.527180790901184]",0.030254406854510307,"[0.13503789901733398, 0.18454396724700928, -1.1762518882751465]","[-0.1674676537513733, 0.8380997627973557, -0.2983560562133789]",1.1982738479534336,0.9179365406516888
2026-03-05T10:43:29,data/playroom/images/DSC05576.jpg,"[1.2269163131713867, 1.0385469198226929, -2.2262117862701416, 0.3461897671222687, 0.014893429353833199, 0.03585026413202286]","[1.39151930809021, 1.2272744178771973, -2.2989046573638916, 0.29823315143585205, 0.015567940659821033, 0.035801827907562256]",Success,4,"[1.230023980140686, 1.0470302104949951, -2.2243502140045166, 0.34667038917541504, 0.014651662670075893, 0.03543577343225479]",0.033671870827674866,"[-0.0031076669692993164, -0.008483290672302246, -0.001861572265625]","[-0.0004806220531463623, 0.00024176668375730515, 0.0004144906997680664]",0.009224384311323358,0.000683474056329096
