run_datetime[iso8601],desired_image_path[path],"desired_pose[x,y,z(m),rx,ry,rz(rad)]","initial_pose[x,y,z(m),rx,ry,rz(rad)]",convergence_status[Success|Failed],iterations_before_converging[count],"final_pose[x,y,z(m),rx,ry,rz(rad)]",final_error[l2_norm],"pose_diff_position[dx,dy,dz(m)]","pose_diff_rotation[drx,dry,drz(rad)]",position_euclidean_distance[m],geodesic_rotation_distance[rad]
2026-03-05T10:41:16,data/playroom/images/DSC05618.jpg,"[3.1824769973754883, -1.2407124042510986, 3.0058531761169434, 1.6237989664077759, -0.5945985913276672, -2.920440435409546]","[3.379129409790039, -1.3442193269729614, 3.1735148429870605, 1.2937132120132446, -0.6402861475944519, -3.2644457817077637]",Failed,16,"[-10.593002319335938, -16.926074981689453, -8.545016288757324, -2.150118827819824, -0.0709729865193367, -1.6087512969970703]",1.2271192073822021,"[13.775479316711426, 15.685362577438354, 11.550869464874268]","[3.7739177942276, -0.5236256048083305, -1.3116891384124756]",23.85826932083324,3.04420350411364
2026-03-05T10:41:17,data/playroom/images/DSC05598.jpg,"[-3.096177339553833, -0.4741901755332947, 2.1908645629882812, 1.4105250835418701, 1.107547640800476, 1.7602720260620117]","[-3.0924205780029297, -0.36762043833732605, 1.5427581071853638, 1.6918686628341675, 0.7776740789413452, 1.9928301572799683]",Success,2,"[-3.092470645904541, -0.4828040897846222, 2.2175023555755615, 1.4174946546554565, 1.1075493097305298, 1.7678465843200684]",0.03061906062066555,"[-0.003706693649291992, 0.008613914251327515, -0.026637792587280273]","[-0.006969571113586426, -1.6689300537109375e-06, -0.007574558258056641]",0.028240238852776878,0.0033902470612728864
2026-03-05T10:41:17,data/playroom/images/DSC05746.jpg,"[0.2872207760810852, 2.3271076679229736, 0.2342875748872757, 2.1948726177215576, 0.541058361530304, 2.8350234031677246]","[0.2513732612133026, 2.8613121509552, 0.28071802854537964, 1.5756282806396484, 0.6384033560752869, 2.176452159881592]",Success,4,"[0.28635627031326294, 2.3309483528137207, 0.23158515989780426, 2.1940999031066895, 0.5409642457962036, 2.833625316619873]",0.03278648108243942,"[0.0008645057678222656, -0.0038406848907470703, 0.0027024149894714355]","[0.0007727146148681641, 9.41157341003418e-05, 0.0013980865478515625]",0.004775068316572099,0.001203267732154528
2026-03-05T10:41:18,data/playroom/images/DSC05774.jpg,"[3.694530725479126, -0.7777143716812134, -4.514017581939697, 0.3019178807735443, -0.7154775857925415, -0.441245973110199]","[2.730713367462158, -0.5990403294563293, -3.8278472423553467, 0.3351390063762665, -0.7826759219169617, -0.5705583691596985]",Success,3,"[3.6723403930664062, -0.7730712890625, -4.528539180755615, 0.30093103647232056, -0.7134619355201721, -0.44045692682266235]",0.029781103134155273,"[0.022190332412719727, -0.004643082618713379, 0.014521598815917969]","[0.0009868443012237549, -0.0020156502723693848, -0.0007890462875366211]",0.026922962336297023,0.0021538131075225474
2026-03-05T10:41:19,data/playroom/images/DSC05728.jpg,"[2.812387228012085, 0.5193706750869751, 4.078197479248047, 1.0739619731903076, 0.2389497607946396, -1.81003999710083]","[3.597200870513916, 0.5571094155311584, 3.3689942359924316, 1.1909068822860718, 0.26297327876091003, -1.5852704048156738]",Success,4,"[2.8115131855010986, 0.5224349498748779, 4.080482006072998, 1.0742076635360718, 0.2395295798778534, -1.8093217611312866]",0.02996021695435047,"[0.0008740425109863281, -0.003064274787902832, -0.002284526824951172]","[-0.00024569034576416016, -0.0005798190832138062, -0.000718235969543457]",0.003920815361721298,0.0009103766983421804
2026-03-05T10:41:21,data/playroom/images/DSC05783.jpg,"[-1.6412301063537598, -0.2247534990310669, -5.166261196136475, -0.4169752299785614, 0.20644286274909973, -0.7797431945800781]","[-1.3006057739257812, -0.28820693492889404, -6.100779056549072, -0.4534328579902649, 0.215068981051445, -0.7101510763168335]",Failed,20,"[-1.3218743801116943, -0.05860112980008125, -5.267845630645752, -0.38380640745162964, 0.20202647149562836, -0.7402293086051941]",0.12318996340036392,"[-0.31935572624206543, -0.16615236923098564, 0.10158443450927734]","[-0.03316882252693176, 0.0044163912534713745, -0.03951388597488403]",0.37405091500922233,0.046359925308259727
2026-03-05T10:41:22,data/playroom/images/DSC05632.jpg,"[1.6096314191818237, 1.0973036289215088, -1.5626455545425415, 0.7427878379821777, -1.168723225593567, -1.5278294086456299]","[1.9720213413238525, 1.3339978456497192, -1.112078309059143, 0.8436102867126465, -1.3361502885818481, -1.869649052619934]",Success,3,"[1.6080334186553955, 1.0996110439300537, -1.551509976387024, 0.7446928024291992, -1.169918417930603, -1.5292783975601196]",0.029466163367033005,"[0.0015980005264282227, -0.002307415008544922, -0.011135578155517578]","[-0.0019049644470214844, 0.0011951923370361328, 0.001448988914489746]",0.011483852601011714,0.001440611404109052
2026-03-05T10:41:24,data/playroom/images/DSC05677.jpg,"[3.005277395248413, -0.11909474432468414, -0.5055996179580688, 0.5859113931655884, 1.1815835237503052, 1.6867847442626953]","[2.840768575668335, -0.12116742134094238, -0.4593774974346161, 0.7321825623512268, 1.363878846168518, 1.230310082435608]",Failed,17,"[3.320101261138916, 6.874906539916992, 0.0532994382083416, 3.1239166259765625, 1.0157197713851929, -1.9268523454666138]",1.573193907737732,"[-0.31482386589050293, -6.994001284241676, -0.5588990561664104]","[-2.538005232810974, 0.1658637523651123, 3.613637089729309]",7.023356475752328,0.9200808182884647
2026-03-05T10:41:25,data/playroom/images/DSC05727.jpg,"[2.895765781402588, 0.731141984462738, 3.326357126235962, 1.7797282934188843, 0.4671371579170227, -1.5738306045532227]","[3.5222365856170654, 0.8696951866149902, 2.592967987060547, 1.4626004695892334, 0.5754093527793884, -1.983160138130188]",Success,3,"[2.8908956050872803, 0.7347621917724609, 3.322225570678711, 1.779727816581726, 0.4680640995502472, -1.5732152462005615]",0.032850682735443115,"[0.004870176315307617, -0.0036202073097229004, 0.0041315555572509766]","[4.76837158203125e-07, -0.0009269416332244873, -0.0006153583526611328]",0.007341271663016281,0.0011127225234254924
2026-03-05T10:41:26,data/playroom/images/DSC05723.jpg,"[3.631366014480591, 0.4176766574382782, 3.9373621940612793, -3.034853458404541, 0.6313745379447937, -1.587827205657959]","[4.081635475158691, 0.4880439341068268, 3.8363866806030273, -2.2699201107025146, 0.7327523827552795, -1.8007792234420776]",Failed,5,"[7.159249305725098, 0.34299933910369873, 4.958227634429932, 2.0955307483673096, 0.48828068375587463, -2.2279016971588135]",1.5653135776519775,"[-3.527883291244507, 0.07467731833457947, -1.0208654403686523]","[-5.130384206771851, 0.14309385418891907, 0.6400744915008545]",3.673377664473788,0.9691455698399967
2026-03-05T10:41:27,data/playroom/images/DSC05743.jpg,"[0.5592919588088989, 1.857884168624878, 0.724960446357727, -1.4934940338134766, 0.4230164885520935, -1.3456965684890747]","[0.6375623345375061, 1.9148385524749756, 0.926287829875946, -1.2143813371658325, 0.4681679606437683, -1.268296718597412]",Success,4,"[0.5600454807281494, 1.8530879020690918, 0.7380926609039307, -1.4975078105926514, 0.42283302545547485, -1.3458161354064941]",0.034011851996183395,"[-0.0007535219192504883, 0.004796266555786133, -0.013132214546203613]","[0.004013776779174805, 0.00018346309661865234, 0.0001195669174194336]",0.01400096521831496,0.003970442880938615
2026-03-05T10:41:27,data/playroom/images/DSC05596.jpg,"[-3.3459632396698, -2.1529672145843506, 1.3838763236999512, 1.9376368522644043, 1.1213475465774536, 1.7747312784194946]","[-2.4254021644592285, -1.7407869100570679, 1.286110281944275, 1.3903489112854004, 1.0438657999038696, 2.043879985809326]",Failed,1,"[8.802630424499512, 10.742027282714844, -1.3437796831130981, 0.7789190411567688, 0.6079873442649841, 3.098099946975708]",0.8118526935577393,"[-12.148593664169312, -12.894994497299194, 2.7276560068130493]","[1.1587178111076355, 0.5133602023124695, -1.3233686685562134]",17.925103023245768,2.3563312584719505
2026-03-05T10:41:28,data/playroom/images/DSC05610.jpg,"[-0.7781591415405273, -0.47370511293411255, 2.3789472579956055, 1.712610125541687, -0.09603841602802277, -3.082653522491455]","[-0.7252620458602905, -0.5013799071311951, 2.8979907035827637, 1.7673702239990234, -0.11438482254743576, -2.7799324989318848]",Success,3,"[-0.7766397595405579, -0.47033628821372986, 2.3778059482574463, 1.7122812271118164, -0.09582953155040741, -3.082282781600952]",0.032239414751529694,"[-0.0015193819999694824, -0.0033688247203826904, 0.0011413097381591797]","[0.00032889842987060547, -0.00020888447761535645, -0.0003707408905029297]",0.0038678275009247443,0.0005156509965715776
2026-03-05T10:41:29,data/playroom/images/DSC05594.jpg,"[-3.127589464187622, 0.7786800861358643, -0.6269260048866272, 1.2963858842849731, 1.1492528915405273, 1.6607263088226318]","[-3.7783758640289307, 0.7924728989601135, -0.7754142880439758, 1.6609976291656494, 1.2097018957138062, 1.6471991539001465]",Success,3,"[-3.124713659286499, 0.79114830493927, -0.6372091174125671, 1.294199824333191, 1.1480618715286255, 1.657501459121704]",0.03064638376235962,"[-0.002875804901123047, -0.012468218803405762, 0.010283112525939941]","[0.0021860599517822266, 0.0011910200119018555, 0.0032248497009277344]",0.016415515135994582,0.0019327008484441549
2026-03-05T10:41:29,data/playroom/images/DSC05790.jpg,"[-0.9533851146697998, -2.1521153450012207, -0.5709627270698547, 2.1016085147857666, -0.048434626311063766, 3.0836899280548096]","[-1.090228796005249, -1.709846019744873, -0.6794254183769226, 2.251751184463501, -0.044876325875520706, 2.212947130203247]",Success,3,"[-0.9513671398162842, -2.1433026790618896, -0.5501074194908142, 2.1045725345611572, -0.048795949667692184, 3.0833632946014404]",0.03244593366980553,"[-0.002017974853515625, -0.008812665939331055, -0.020855307579040527]","[-0.002964019775390625, 0.00036132335662841797, 0.0003266334533691406]",0.02273057759239858,0.0029880696984197906
